distance_m,angle_deg,rpm,launch_speed_mps
6.55,30,1450,19.605
6.55,30,1500,19.605
6.55,35,900,14.292
6.55,35,950,14.292
6.55,35,1000,14.292
6.55,35,1050,14.292
6.55,35,1100,14.292
6.55,35,1150,14.292
6.55,35,1200,14.292
6.55,35,1250,14.292
6.55,35,1300,14.292
6.55,35,1350,14.292
6.55,35,1400,14.292
6.55,35,1450,14.292
6.55,35,1500,14.292
6.55,40,900,12.109
6.55,40,950,12.109
6.55,40,1000,12.109
6.55,40,1050,12.109
6.55,40,1100,12.109
6.55,40,1150,12.109
6.55,40,1200,12.109
6.55,40,1250,12.109
6.55,40,1300,12.109
6.55,40,1350,12.109
6.55,40,1400,12.109
6.55,40,1450,12.109
6.55,40,1500,12.109
6.55,45,900,10.965
6.55,45,950,10.965
6.55,45,1000,10.965
6.55,45,1050,10.965
6.55,45,1100,10.965
6.55,45,1150,10.965
6.55,45,1200,10.965
6.55,45,1250,10.965
6.55,45,1300,10.965
6.55,45,1350,10.965
6.55,45,1400,10.965
6.55,45,1450,10.965
6.55,45,1500,10.965
6.55,50,900,10.347
6.55,50,950,10.347
6.55,50,1000,10.347
6.55,50,1050,10.347
6.55,50,1100,10.347
6.55,50,1150,10.347
6.55,50,1200,10.347
6.55,50,1250,10.347
6.55,50,1300,10.347
6.55,50,1350,10.347
6.55,50,1400,10.347
6.55,50,1450,10.347
6.55,50,1500,10.347
6.55,55,900,10.071
6.55,55,950,10.071
6.55,55,1000,10.071
6.55,55,1050,10.071
6.55,55,1100,10.071
6.55,55,1150,10.071
6.55,55,1200,10.071
6.55,55,1250,10.071
6.55,55,1300,10.071
6.55,55,1350,10.071
6.55,55,1400,10.071
6.55,55,1450,10.071
6.55,55,1500,10.071
6.55,60,900,10.071
6.55,60,950,10.071
6.55,60,1000,10.071
6.55,60,1050,10.071
6.55,60,1100,10.071
6.55,60,1150,10.071
6.55,60,1200,10.071
6.55,60,1250,10.071
6.55,60,1300,10.071
6.55,60,1350,10.071
6.55,60,1400,10.071
6.55,60,1450,10.071
6.55,60,1500,10.071
6.64,30,900,19.198
6.64,30,950,19.198
6.64,30,1000,19.198
6.64,30,1050,19.198
6.64,30,1100,19.198
6.64,30,1150,19.198
6.64,30,1200,19.198
6.64,30,1250,19.198
6.64,30,1300,19.198
6.64,30,1350,19.198
6.64,30,1400,19.198
6.64,30,1450,19.198
6.64,30,1500,19.198
6.64,35,900,14.199
6.64,35,950,14.199
6.64,35,1000,14.199
6.64,35,1050,14.199
6.64,35,1100,14.199
6.64,35,1150,14.199
6.64,35,1200,14.199
6.64,35,1250,14.199
6.64,35,1300,14.199
6.64,35,1350,14.199
6.64,35,1400,14.199
6.64,35,1450,14.199
6.64,35,1500,14.199
6.64,40,900,12.09
6.64,40,950,12.09
6.64,40,1000,12.09
6.64,40,1050,12.09
6.64,40,1100,12.09
6.64,40,1150,12.09
6.64,40,1200,12.09
6.64,40,1250,12.09
6.64,40,1300,12.09
6.64,40,1350,12.09
6.64,40,1400,12.09
6.64,40,1450,12.09
6.64,40,1500,12.09
6.64,45,900,10.976
6.64,45,950,10.976
6.64,45,1000,10.976
6.64,45,1050,10.976
6.64,45,1100,10.976
6.64,45,1150,10.976
6.64,45,1200,10.976
6.64,45,1250,10.976
6.64,45,1300,10.976
6.64,45,1350,10.976
6.64,45,1400,10.976
6.64,45,1450,10.976
6.64,45,1500,10.976
6.64,50,900,10.373
6.64,50,950,10.373
6.64,50,1000,10.373
6.64,50,1050,10.373
6.64,50,1100,10.373
6.64,50,1150,10.373
6.64,50,1200,10.373
6.64,50,1250,10.373
6.64,50,1300,10.373
6.64,50,1350,10.373
6.64,50,1400,10.373
6.64,50,1450,10.373
6.64,50,1500,10.373
6.64,55,900,10.107
6.64,55,950,10.107
6.64,55,1000,10.107
6.64,55,1050,10.107
6.64,55,1100,10.107
6.64,55,1150,10.107
6.64,55,1200,10.107
6.64,55,1250,10.107
6.64,55,1300,10.107
6.64,55,1350,10.107
6.64,55,1400,10.107
6.64,55,1450,10.107
6.64,55,1500,10.107
6.64,60,900,10.116
6.64,60,950,10.116
6.64,60,1000,10.116
6.64,60,1050,10.116
6.64,60,1100,10.116
6.64,60,1150,10.116
6.64,60,1200,10.116
6.64,60,1250,10.116
6.64,60,1300,10.116
6.64,60,1350,10.116
6.64,60,1400,10.116
6.64,60,1450,10.116
6.64,60,1500,10.116
6.73,30,900,18.839
6.73,30,950,18.839
6.73,30,1000,18.839
6.73,30,1050,18.839
6.73,30,1100,18.839
6.73,30,1150,18.839
6.73,30,1200,18.839
6.73,30,1250,18.839
6.73,30,1300,18.839
6.73,30,1350,18.839
6.73,30,1400,18.839
6.73,30,1450,18.839
6.73,30,1500,18.839
6.73,35,900,14.115
6.73,35,950,14.115
6.73,35,1000,14.115
6.73,35,1050,14.115
6.73,35,1100,14.115
6.73,35,1150,14.115
6.73,35,1200,14.115
6.73,35,1250,14.115
6.73,35,1300,14.115
6.73,35,1350,14.115
6.73,35,1400,14.115
6.73,35,1450,14.115
6.73,35,1500,14.115
6.73,40,900,12.074
6.73,40,950,12.074
6.73,40,1000,12.074
6.73,40,1050,12.074
6.73,40,1100,12.074
6.73,40,1150,12.074
6.73,40,1200,12.074
6.73,40,1250,12.074
6.73,40,1300,12.074
6.73,40,1350,12.074
6.73,40,1400,12.074
6.73,40,1450,12.074
6.73,40,1500,12.074
6.73,45,900,10.988
6.73,45,950,10.988
6.73,45,1000,10.988
6.73,45,1050,10.988
6.73,45,1100,10.988
6.73,45,1150,10.988
6.73,45,1200,10.988
6.73,45,1250,10.988
6.73,45,1300,10.988
6.73,45,1350,10.988
6.73,45,1400,10.988
6.73,45,1450,10.988
6.73,45,1500,10.988
6.73,50,900,10.4
6.73,50,950,10.4
6.73,50,1000,10.4
6.73,50,1050,10.4
6.73,50,1100,10.4
6.73,50,1150,10.4
6.73,50,1200,10.4
6.73,50,1250,10.4
6.73,50,1300,10.4
6.73,50,1350,10.4
6.73,50,1400,10.4
6.73,50,1450,10.4
6.73,50,1500,10.4
6.73,55,900,10.144
6.73,55,950,10.144
6.73,55,1000,10.144
6.73,55,1050,10.144
6.73,55,1100,10.144
6.73,55,1150,10.144
6.73,55,1200,10.144
6.73,55,1250,10.144
6.73,55,1300,10.144
6.73,55,1350,10.144
6.73,55,1400,10.144
6.73,55,1450,10.144
6.73,55,1500,10.144
6.73,60,900,10.16
6.73,60,950,10.16
6.73,60,1000,10.16
6.73,60,1050,10.16
6.73,60,1100,10.16
6.73,60,1150,10.16
6.73,60,1200,10.16
6.73,60,1250,10.16
6.73,60,1300,10.16
6.73,60,1350,10.16
6.73,60,1400,10.16
6.73,60,1450,10.16
6.73,60,1500,10.16
6.82,30,900,18.519
6.82,30,950,18.519
6.82,30,1000,18.519
6.82,30,1050,18.519
6.82,30,1100,18.519
6.82,30,1150,18.519
6.82,30,1200,18.519
6.82,30,1250,18.519
6.82,30,1300,18.519
6.82,30,1350,18.519
6.82,30,1400,18.519
6.82,30,1450,18.519
6.82,30,1500,18.519
6.82,35,900,14.039
6.82,35,950,14.039
6.82,35,1000,14.039
6.82,35,1050,14.039
6.82,35,1100,14.039
6.82,35,1150,14.039
6.82,35,1200,14.039
6.82,35,1250,14.039
6.82,35,1300,14.039
6.82,35,1350,14.039
6.82,35,1400,14.039
6.82,35,1450,14.039
6.82,35,1500,14.039
6.82,40,900,12.061
6.82,40,950,12.061
6.82,40,1000,12.061
6.82,40,1050,12.061
6.82,40,1100,12.061
6.82,40,1150,12.061
6.82,40,1200,12.061
6.82,40,1250,12.061
6.82,40,1300,12.061
6.82,40,1350,12.061
6.82,40,1400,12.061
6.82,40,1450,12.061
6.82,40,1500,12.061
6.82,45,900,11.001
6.82,45,950,11.001
6.82,45,1000,11.001
6.82,45,1050,11.001
6.82,45,1100,11.001
6.82,45,1150,11.001
6.82,45,1200,11.001
6.82,45,1250,11.001
6.82,45,1300,11.001
6.82,45,1350,11.001
6.82,45,1400,11.001
6.82,45,1450,11.001
6.82,45,1500,11.001
6.82,50,900,10.427
6.82,50,950,10.427
6.82,50,1000,10.427
6.82,50,1050,10.427
6.82,50,1100,10.427
6.82,50,1150,10.427
6.82,50,1200,10.427
6.82,50,1250,10.427
6.82,50,1300,10.427
6.82,50,1350,10.427
6.82,50,1400,10.427
6.82,50,1450,10.427
6.82,50,1500,10.427
6.82,55,900,10.18
6.82,55,950,10.18
6.82,55,1000,10.18
6.82,55,1050,10.18
6.82,55,1100,10.18
6.82,55,1150,10.18
6.82,55,1200,10.18
6.82,55,1250,10.18
6.82,55,1300,10.18
6.82,55,1350,10.18
6.82,55,1400,10.18
6.82,55,1450,10.18
6.82,55,1500,10.18
6.82,60,900,10.204
6.82,60,950,10.204
6.82,60,1000,10.204
6.82,60,1050,10.204
6.82,60,1100,10.204
6.82,60,1150,10.204
6.82,60,1200,10.204
6.82,60,1250,10.204
6.82,60,1300,10.204
6.82,60,1350,10.204
6.82,60,1400,10.204
6.82,60,1450,10.204
6.82,60,1500,10.204
6.91,30,900,18.234
6.91,30,950,18.234
6.91,30,1000,18.234
6.91,30,1050,18.234
6.91,30,1100,18.234
6.91,30,1150,18.234
6.91,30,1200,18.234
6.91,30,1250,18.234
6.91,30,1300,18.234
6.91,30,1350,18.234
6.91,30,1400,18.234
6.91,30,1450,18.234
6.91,30,1500,18.234
6.91,35,900,13.971
6.91,35,950,13.971
6.91,35,1000,13.971
6.91,35,1050,13.971
6.91,35,1100,13.971
6.91,35,1150,13.971
6.91,35,1200,13.971
6.91,35,1250,13.971
6.91,35,1300,13.971
6.91,35,1350,13.971
6.91,35,1400,13.971
6.91,35,1450,13.971
6.91,35,1500,13.971
6.91,40,900,12.051
6.91,40,950,12.051
6.91,40,1000,12.051
6.91,40,1050,12.051
6.91,40,1100,12.051
6.91,40,1150,12.051
6.91,40,1200,12.051
6.91,40,1250,12.051
6.91,40,1300,12.051
6.91,40,1350,12.051
6.91,40,1400,12.051
6.91,40,1450,12.051
6.91,40,1500,12.051
6.91,45,900,11.016
6.91,45,950,11.016
6.91,45,1000,11.016
6.91,45,1050,11.016
6.91,45,1100,11.016
6.91,45,1150,11.016
6.91,45,1200,11.016
6.91,45,1250,11.016
6.91,45,1300,11.016
6.91,45,1350,11.016
6.91,45,1400,11.016
6.91,45,1450,11.016
6.91,45,1500,11.016
6.91,50,900,10.455
6.91,50,950,10.455
6.91,50,1000,10.455
6.91,50,1050,10.455
6.91,50,1100,10.455
6.91,50,1150,10.455
6.91,50,1200,10.455
6.91,50,1250,10.455
6.91,50,1300,10.455
6.91,50,1350,10.455
6.91,50,1400,10.455
6.91,50,1450,10.455
6.91,50,1500,10.455
6.91,55,900,10.218
6.91,55,950,10.218
6.91,55,1000,10.218
6.91,55,1050,10.218
6.91,55,1100,10.218
6.91,55,1150,10.218
6.91,55,1200,10.218
6.91,55,1250,10.218
6.91,55,1300,10.218
6.91,55,1350,10.218
6.91,55,1400,10.218
6.91,55,1450,10.218
6.91,55,1500,10.218
6.91,60,900,10.249
6.91,60,950,10.249
6.91,60,1000,10.249
6.91,60,1050,10.249
6.91,60,1100,10.249
6.91,60,1150,10.249
6.91,60,1200,10.249
6.91,60,1250,10.249
6.91,60,1300,10.249
6.91,60,1350,10.249
6.91,60,1400,10.249
6.91,60,1450,10.249
6.91,60,1500,10.249
7.0,30,900,17.978
7.0,30,950,17.978
7.0,30,1000,17.978
7.0,30,1050,17.978
7.0,30,1100,17.978
7.0,30,1150,17.978
7.0,30,1200,17.978
7.0,30,1250,17.978
7.0,30,1300,17.978
7.0,30,1350,17.978
7.0,30,1400,17.978
7.0,30,1450,17.978
7.0,30,1500,17.978
7.0,35,900,13.909
7.0,35,950,13.909
7.0,35,1000,13.909
7.0,35,1050,13.909
7.0,35,1100,13.909
7.0,35,1150,13.909
7.0,35,1200,13.909
7.0,35,1250,13.909
7.0,35,1300,13.909
7.0,35,1350,13.909
7.0,35,1400,13.909
7.0,35,1450,13.909
7.0,35,1500,13.909
7.0,40,900,12.044
7.0,40,950,12.044
7.0,40,1000,12.044
7.0,40,1050,12.044
7.0,40,1100,12.044
7.0,40,1150,12.044
7.0,40,1200,12.044
7.0,40,1250,12.044
7.0,40,1300,12.044
7.0,40,1350,12.044
7.0,40,1400,12.044
7.0,40,1450,12.044
7.0,40,1500,12.044
7.0,45,900,11.031
7.0,45,950,11.031
7.0,45,1000,11.031
7.0,45,1050,11.031
7.0,45,1100,11.031
7.0,45,1150,11.031
7.0,45,1200,11.031
7.0,45,1250,11.031
7.0,45,1300,11.031
7.0,45,1350,11.031
7.0,45,1400,11.031
7.0,45,1450,11.031
7.0,45,1500,11.031
7.0,50,900,10.484
7.0,50,950,10.484
7.0,50,1000,10.484
7.0,50,1050,10.484
7.0,50,1100,10.484
7.0,50,1150,10.484
7.0,50,1200,10.484
7.0,50,1250,10.484
7.0,50,1300,10.484
7.0,50,1350,10.484
7.0,50,1400,10.484
7.0,50,1450,10.484
7.0,50,1500,10.484
7.0,55,900,10.255
7.0,55,950,10.255
7.0,55,1000,10.255
7.0,55,1050,10.255
7.0,55,1100,10.255
7.0,55,1150,10.255
7.0,55,1200,10.255
7.0,55,1250,10.255
7.0,55,1300,10.255
7.0,55,1350,10.255
7.0,55,1400,10.255
7.0,55,1450,10.255
7.0,55,1500,10.255
7.0,60,900,10.293
7.0,60,950,10.293
7.0,60,1000,10.293
7.0,60,1050,10.293
7.0,60,1100,10.293
7.0,60,1150,10.293
7.0,60,1200,10.293
7.0,60,1250,10.293
7.0,60,1300,10.293
7.0,60,1350,10.293
7.0,60,1400,10.293
7.0,60,1450,10.293
7.0,60,1500,10.293
7.09,30,900,17.748
7.09,30,950,17.748
7.09,30,1000,17.748
7.09,30,1050,17.748
7.09,30,1100,17.748
7.09,30,1150,17.748
7.09,30,1200,17.748
7.09,30,1250,17.748
7.09,30,1300,17.748
7.09,30,1350,17.748
7.09,30,1400,17.748
7.09,30,1450,17.748
7.09,30,1500,17.748
7.09,35,900,13.854
7.09,35,950,13.854
7.09,35,1000,13.854
7.09,35,1050,13.854
7.09,35,1100,13.854
7.09,35,1150,13.854
7.09,35,1200,13.854
7.09,35,1250,13.854
7.09,35,1300,13.854
7.09,35,1350,13.854
7.09,35,1400,13.854
7.09,35,1450,13.854
7.09,35,1500,13.854
7.09,40,900,12.038
7.09,40,950,12.038
7.09,40,1000,12.038
7.09,40,1050,12.038
7.09,40,1100,12.038
7.09,40,1150,12.038
7.09,40,1200,12.038
7.09,40,1250,12.038
7.09,40,1300,12.038
7.09,40,1350,12.038
7.09,40,1400,12.038
7.09,40,1450,12.038
7.09,40,1500,12.038
7.09,45,900,11.048
7.09,45,950,11.048
7.09,45,1000,11.048
7.09,45,1050,11.048
7.09,45,1100,11.048
7.09,45,1150,11.048
7.09,45,1200,11.048
7.09,45,1250,11.048
7.09,45,1300,11.048
7.09,45,1350,11.048
7.09,45,1400,11.048
7.09,45,1450,11.048
7.09,45,1500,11.048
7.09,50,900,10.513
7.09,50,950,10.513
7.09,50,1000,10.513
7.09,50,1050,10.513
7.09,50,1100,10.513
7.09,50,1150,10.513
7.09,50,1200,10.513
7.09,50,1250,10.513
7.09,50,1300,10.513
7.09,50,1350,10.513
7.09,50,1400,10.513
7.09,50,1450,10.513
7.09,50,1500,10.513
7.09,55,900,10.292
7.09,55,950,10.292
7.09,55,1000,10.292
7.09,55,1050,10.292
7.09,55,1100,10.292
7.09,55,1150,10.292
7.09,55,1200,10.292
7.09,55,1250,10.292
7.09,55,1300,10.292
7.09,55,1350,10.292
7.09,55,1400,10.292
7.09,55,1450,10.292
7.09,55,1500,10.292
7.09,60,900,10.337
7.09,60,950,10.337
7.09,60,1000,10.337
7.09,60,1050,10.337
7.09,60,1100,10.337
7.09,60,1150,10.337
7.09,60,1200,10.337
7.09,60,1250,10.337
7.09,60,1300,10.337
7.09,60,1350,10.337
7.09,60,1400,10.337
7.09,60,1450,10.337
7.09,60,1500,10.337
7.18,30,900,17.54
7.18,30,950,17.54
7.18,30,1000,17.54
7.18,30,1050,17.54
7.18,30,1100,17.54
7.18,30,1150,17.54
7.18,30,1200,17.54
7.18,30,1250,17.54
7.18,30,1300,17.54
7.18,30,1350,17.54
7.18,30,1400,17.54
7.18,30,1450,17.54
7.18,30,1500,17.54
7.18,35,900,13.804
7.18,35,950,13.804
7.18,35,1000,13.804
7.18,35,1050,13.804
7.18,35,1100,13.804
7.18,35,1150,13.804
7.18,35,1200,13.804
7.18,35,1250,13.804
7.18,35,1300,13.804
7.18,35,1350,13.804
7.18,35,1400,13.804
7.18,35,1450,13.804
7.18,35,1500,13.804
7.18,40,900,12.036
7.18,40,950,12.036
7.18,40,1000,12.036
7.18,40,1050,12.036
7.18,40,1100,12.036
7.18,40,1150,12.036
7.18,40,1200,12.036
7.18,40,1250,12.036
7.18,40,1300,12.036
7.18,40,1350,12.036
7.18,40,1400,12.036
7.18,40,1450,12.036
7.18,40,1500,12.036
7.18,45,900,11.066
7.18,45,950,11.066
7.18,45,1000,11.066
7.18,45,1050,11.066
7.18,45,1100,11.066
7.18,45,1150,11.066
7.18,45,1200,11.066
7.18,45,1250,11.066
7.18,45,1300,11.066
7.18,45,1350,11.066
7.18,45,1400,11.066
7.18,45,1450,11.066
7.18,45,1500,11.066
7.18,50,900,10.543
7.18,50,950,10.543
7.18,50,1000,10.543
7.18,50,1050,10.543
7.18,50,1100,10.543
7.18,50,1150,10.543
7.18,50,1200,10.543
7.18,50,1250,10.543
7.18,50,1300,10.543
7.18,50,1350,10.543
7.18,50,1400,10.543
7.18,50,1450,10.543
7.18,50,1500,10.543
7.18,55,900,10.33
7.18,55,950,10.33
7.18,55,1000,10.33
7.18,55,1050,10.33
7.18,55,1100,10.33
7.18,55,1150,10.33
7.18,55,1200,10.33
7.18,55,1250,10.33
7.18,55,1300,10.33
7.18,55,1350,10.33
7.18,55,1400,10.33
7.18,55,1450,10.33
7.18,55,1500,10.33
7.18,60,900,10.382
7.18,60,950,10.382
7.18,60,1000,10.382
7.18,60,1050,10.382
7.18,60,1100,10.382
7.18,60,1150,10.382
7.18,60,1200,10.382
7.18,60,1250,10.382
7.18,60,1300,10.382
7.18,60,1350,10.382
7.18,60,1400,10.382
7.18,60,1450,10.382
7.18,60,1500,10.382
7.27,30,900,17.352
7.27,30,950,17.352
7.27,30,1000,17.352
7.27,30,1050,17.352
7.27,30,1100,17.352
7.27,30,1150,17.352
7.27,30,1200,17.352
7.27,30,1250,17.352
7.27,30,1300,17.352
7.27,30,1350,17.352
7.27,30,1400,17.352
7.27,30,1450,17.352
7.27,30,1500,17.352
7.27,35,900,13.759
7.27,35,950,13.759
7.27,35,1000,13.759
7.27,35,1050,13.759
7.27,35,1100,13.759
7.27,35,1150,13.759
7.27,35,1200,13.759
7.27,35,1250,13.759
7.27,35,1300,13.759
7.27,35,1350,13.759
7.27,35,1400,13.759
7.27,35,1450,13.759
7.27,35,1500,13.759
7.27,40,900,12.035
7.27,40,950,12.035
7.27,40,1000,12.035
7.27,40,1050,12.035
7.27,40,1100,12.035
7.27,40,1150,12.035
7.27,40,1200,12.035
7.27,40,1250,12.035
7.27,40,1300,12.035
7.27,40,1350,12.035
7.27,40,1400,12.035
7.27,40,1450,12.035
7.27,40,1500,12.035
7.27,45,900,11.085
7.27,45,950,11.085
7.27,45,1000,11.085
7.27,45,1050,11.085
7.27,45,1100,11.085
7.27,45,1150,11.085
7.27,45,1200,11.085
7.27,45,1250,11.085
7.27,45,1300,11.085
7.27,45,1350,11.085
7.27,45,1400,11.085
7.27,45,1450,11.085
7.27,45,1500,11.085
7.27,50,900,10.573
7.27,50,950,10.573
7.27,50,1000,10.573
7.27,50,1050,10.573
7.27,50,1100,10.573
7.27,50,1150,10.573
7.27,50,1200,10.573
7.27,50,1250,10.573
7.27,50,1300,10.573
7.27,50,1350,10.573
7.27,50,1400,10.573
7.27,50,1450,10.573
7.27,50,1500,10.573
7.27,55,900,10.368
7.27,55,950,10.368
7.27,55,1000,10.368
7.27,55,1050,10.368
7.27,55,1100,10.368
7.27,55,1150,10.368
7.27,55,1200,10.368
7.27,55,1250,10.368
7.27,55,1300,10.368
7.27,55,1350,10.368
7.27,55,1400,10.368
7.27,55,1450,10.368
7.27,55,1500,10.368
7.27,60,900,10.426
7.27,60,950,10.426
7.27,60,1000,10.426
7.27,60,1050,10.426
7.27,60,1100,10.426
7.27,60,1150,10.426
7.27,60,1200,10.426
7.27,60,1250,10.426
7.27,60,1300,10.426
7.27,60,1350,10.426
7.27,60,1400,10.426
7.27,60,1450,10.426
7.27,60,1500,10.426
7.36,30,900,17.181
7.36,30,950,17.181
7.36,30,1000,17.181
7.36,30,1050,17.181
7.36,30,1100,17.181
7.36,30,1150,17.181
7.36,30,1200,17.181
7.36,30,1250,17.181
7.36,30,1300,17.181
7.36,30,1350,17.181
7.36,30,1400,17.181
7.36,30,1450,17.181
7.36,30,1500,17.181
7.36,35,900,13.719
7.36,35,950,13.719
7.36,35,1000,13.719
7.36,35,1050,13.719
7.36,35,1100,13.719
7.36,35,1150,13.719
7.36,35,1200,13.719
7.36,35,1250,13.719
7.36,35,1300,13.719
7.36,35,1350,13.719
7.36,35,1400,13.719
7.36,35,1450,13.719
7.36,35,1500,13.719
7.36,40,900,12.036
7.36,40,950,12.036
7.36,40,1000,12.036
7.36,40,1050,12.036
7.36,40,1100,12.036
7.36,40,1150,12.036
7.36,40,1200,12.036
7.36,40,1250,12.036
7.36,40,1300,12.036
7.36,40,1350,12.036
7.36,40,1400,12.036
7.36,40,1450,12.036
7.36,40,1500,12.036
7.36,45,900,11.105
7.36,45,950,11.105
7.36,45,1000,11.105
7.36,45,1050,11.105
7.36,45,1100,11.105
7.36,45,1150,11.105
7.36,45,1200,11.105
7.36,45,1250,11.105
7.36,45,1300,11.105
7.36,45,1350,11.105
7.36,45,1400,11.105
7.36,45,1450,11.105
7.36,45,1500,11.105
7.36,50,900,10.603
7.36,50,950,10.603
7.36,50,1000,10.603
7.36,50,1050,10.603
7.36,50,1100,10.603
7.36,50,1150,10.603
7.36,50,1200,10.603
7.36,50,1250,10.603
7.36,50,1300,10.603
7.36,50,1350,10.603
7.36,50,1400,10.603
7.36,50,1450,10.603
7.36,50,1500,10.603
7.36,55,900,10.406
7.36,55,950,10.406
7.36,55,1000,10.406
7.36,55,1050,10.406
7.36,55,1100,10.406
7.36,55,1150,10.406
7.36,55,1200,10.406
7.36,55,1250,10.406
7.36,55,1300,10.406
7.36,55,1350,10.406
7.36,55,1400,10.406
7.36,55,1450,10.406
7.36,55,1500,10.406
7.36,60,900,10.47
7.36,60,950,10.47
7.36,60,1000,10.47
7.36,60,1050,10.47
7.36,60,1100,10.47
7.36,60,1150,10.47
7.36,60,1200,10.47
7.36,60,1250,10.47
7.36,60,1300,10.47
7.36,60,1350,10.47
7.36,60,1400,10.47
7.36,60,1450,10.47
7.36,60,1500,10.47
7.45,30,900,17.025
7.45,30,950,17.025
7.45,30,1000,17.025
7.45,30,1050,17.025
7.45,30,1100,17.025
7.45,30,1150,17.025
7.45,30,1200,17.025
7.45,30,1250,17.025
7.45,30,1300,17.025
7.45,30,1350,17.025
7.45,30,1400,17.025
7.45,30,1450,17.025
7.45,30,1500,17.025
7.45,35,900,13.683
7.45,35,950,13.683
7.45,35,1000,13.683
7.45,35,1050,13.683
7.45,35,1100,13.683
7.45,35,1150,13.683
7.45,35,1200,13.683
7.45,35,1250,13.683
7.45,35,1300,13.683
7.45,35,1350,13.683
7.45,35,1400,13.683
7.45,35,1450,13.683
7.45,35,1500,13.683
7.45,40,900,12.038
7.45,40,950,12.038
7.45,40,1000,12.038
7.45,40,1050,12.038
7.45,40,1100,12.038
7.45,40,1150,12.038
7.45,40,1200,12.038
7.45,40,1250,12.038
7.45,40,1300,12.038
7.45,40,1350,12.038
7.45,40,1400,12.038
7.45,40,1450,12.038
7.45,40,1500,12.038
7.45,45,900,11.125
7.45,45,950,11.125
7.45,45,1000,11.125
7.45,45,1050,11.125
7.45,45,1100,11.125
7.45,45,1150,11.125
7.45,45,1200,11.125
7.45,45,1250,11.125
7.45,45,1300,11.125
7.45,45,1350,11.125
7.45,45,1400,11.125
7.45,45,1450,11.125
7.45,45,1500,11.125
7.45,50,900,10.634
7.45,50,950,10.634
7.45,50,1000,10.634
7.45,50,1050,10.634
7.45,50,1100,10.634
7.45,50,1150,10.634
7.45,50,1200,10.634
7.45,50,1250,10.634
7.45,50,1300,10.634
7.45,50,1350,10.634
7.45,50,1400,10.634
7.45,50,1450,10.634
7.45,50,1500,10.634
7.45,55,900,10.444
7.45,55,950,10.444
7.45,55,1000,10.444
7.45,55,1050,10.444
7.45,55,1100,10.444
7.45,55,1150,10.444
7.45,55,1200,10.444
7.45,55,1250,10.444
7.45,55,1300,10.444
7.45,55,1350,10.444
7.45,55,1400,10.444
7.45,55,1450,10.444
7.45,55,1500,10.444
7.45,60,900,10.515
7.45,60,950,10.515
7.45,60,1000,10.515
7.45,60,1050,10.515
7.45,60,1100,10.515
7.45,60,1150,10.515
7.45,60,1200,10.515
7.45,60,1250,10.515
7.45,60,1300,10.515
7.45,60,1350,10.515
7.45,60,1400,10.515
7.45,60,1450,10.515
7.45,60,1500,10.515
7.55,30,900,16.883
7.55,30,950,16.883
7.55,30,1000,16.883
7.55,30,1050,16.883
7.55,30,1100,16.883
7.55,30,1150,16.883
7.55,30,1200,16.883
7.55,30,1250,16.883
7.55,30,1300,16.883
7.55,30,1350,16.883
7.55,30,1400,16.883
7.55,30,1450,16.883
7.55,30,1500,16.883
7.55,35,900,13.651
7.55,35,950,13.651
7.55,35,1000,13.651
7.55,35,1050,13.651
7.55,35,1100,13.651
7.55,35,1150,13.651
7.55,35,1200,13.651
7.55,35,1250,13.651
7.55,35,1300,13.651
7.55,35,1350,13.651
7.55,35,1400,13.651
7.55,35,1450,13.651
7.55,35,1500,13.651
7.55,40,900,12.043
7.55,40,950,12.043
7.55,40,1000,12.043
7.55,40,1050,12.043
7.55,40,1100,12.043
7.55,40,1150,12.043
7.55,40,1200,12.043
7.55,40,1250,12.043
7.55,40,1300,12.043
7.55,40,1350,12.043
7.55,40,1400,12.043
7.55,40,1450,12.043
7.55,40,1500,12.043
7.55,45,900,11.146
7.55,45,950,11.146
7.55,45,1000,11.146
7.55,45,1050,11.146
7.55,45,1100,11.146
7.55,45,1150,11.146
7.55,45,1200,11.146
7.55,45,1250,11.146
7.55,45,1300,11.146
7.55,45,1350,11.146
7.55,45,1400,11.146
7.55,45,1450,11.146
7.55,45,1500,11.146
7.55,50,900,10.665
7.55,50,950,10.665
7.55,50,1000,10.665
7.55,50,1050,10.665
7.55,50,1100,10.665
7.55,50,1150,10.665
7.55,50,1200,10.665
7.55,50,1250,10.665
7.55,50,1300,10.665
7.55,50,1350,10.665
7.55,50,1400,10.665
7.55,50,1450,10.665
7.55,50,1500,10.665
7.55,55,900,10.482
7.55,55,950,10.482
7.55,55,1000,10.482
7.55,55,1050,10.482
7.55,55,1100,10.482
7.55,55,1150,10.482
7.55,55,1200,10.482
7.55,55,1250,10.482
7.55,55,1300,10.482
7.55,55,1350,10.482
7.55,55,1400,10.482
7.55,55,1450,10.482
7.55,55,1500,10.482
7.55,60,900,10.559
7.55,60,950,10.559
7.55,60,1000,10.559
7.55,60,1050,10.559
7.55,60,1100,10.559
7.55,60,1150,10.559
7.55,60,1200,10.559
7.55,60,1250,10.559
7.55,60,1300,10.559
7.55,60,1350,10.559
7.55,60,1400,10.559
7.55,60,1450,10.559
7.55,60,1500,10.559
7.64,30,900,16.753
7.64,30,950,16.753
7.64,30,1000,16.753
7.64,30,1050,16.753
7.64,30,1100,16.753
7.64,30,1150,16.753
7.64,30,1200,16.753
