distance_m,angle_deg,rpm,launch_speed_mps
9.37,50,1350,11.331
9.37,50,1400,11.331
9.37,50,1450,11.331
9.37,50,1500,11.331
9.37,55,900,11.255
9.37,55,950,11.255
9.37,55,1000,11.255
9.37,55,1050,11.255
9.37,55,1100,11.255
9.37,55,1150,11.255
9.37,55,1200,11.255
9.37,55,1250,11.255
9.37,55,1300,11.255
9.37,55,1350,11.255
9.37,55,1400,11.255
9.37,55,1450,11.255
9.37,55,1500,11.255
9.37,60,900,11.432
9.37,60,950,11.432
9.37,60,1000,11.432
9.37,60,1050,11.432
9.37,60,1100,11.432
9.37,60,1150,11.432
9.37,60,1200,11.432
9.37,60,1250,11.432
9.37,60,1300,11.432
9.37,60,1350,11.432
9.37,60,1400,11.432
9.37,60,1450,11.432
9.37,60,1500,11.432
9.39,30,900,15.595
9.39,30,950,15.595
9.39,30,1000,15.595
9.39,30,1050,15.595
9.39,30,1100,15.595
9.39,30,1150,15.595
9.39,30,1200,15.595
9.39,30,1250,15.595
9.39,30,1300,15.595
9.39,30,1350,15.595
9.39,30,1400,15.595
9.39,30,1450,15.595
9.39,30,1500,15.595
9.39,35,900,13.522
9.39,35,950,13.522
9.39,35,1000,13.522
9.39,35,1050,13.522
9.39,35,1100,13.522
9.39,35,1150,13.522
9.39,35,1200,13.522
9.39,35,1250,13.522
9.39,35,1300,13.522
9.39,35,1350,13.522
9.39,35,1400,13.522
9.39,35,1450,13.522
9.39,35,1500,13.522
9.39,40,900,12.353
9.39,40,950,12.353
9.39,40,1000,12.353
9.39,40,1050,12.353
9.39,40,1100,12.353
9.39,40,1150,12.353
9.39,40,1200,12.353
9.39,40,1250,12.353
9.39,40,1300,12.353
9.39,40,1350,12.353
9.39,40,1400,12.353
9.39,40,1450,12.353
9.39,40,1500,12.353
9.39,45,900,11.679
9.39,45,950,11.679
9.39,45,1000,11.679
9.39,45,1050,11.679
9.39,45,1100,11.679
9.39,45,1150,11.679
9.39,45,1200,11.679
9.39,45,1250,11.679
9.39,45,1300,11.679
9.39,45,1350,11.679
9.39,45,1400,11.679
9.39,45,1450,11.679
9.39,45,1500,11.679
9.39,50,900,11.338
9.39,50,950,11.338
9.39,50,1000,11.338
9.39,50,1050,11.338
9.39,50,1100,11.338
9.39,50,1150,11.338
9.39,50,1200,11.338
9.39,50,1250,11.338
9.39,50,1300,11.338
9.39,50,1350,11.338
9.39,50,1400,11.338
9.39,50,1450,11.338
9.39,50,1500,11.338
9.39,55,900,11.263
9.39,55,950,11.263
9.39,55,1000,11.263
9.39,55,1050,11.263
9.39,55,1100,11.263
9.39,55,1150,11.263
9.39,55,1200,11.263
9.39,55,1250,11.263
9.39,55,1300,11.263
9.39,55,1350,11.263
9.39,55,1400,11.263
9.39,55,1450,11.263
9.39,55,1500,11.263
9.39,60,900,11.44
9.39,60,950,11.44
9.39,60,1000,11.44
9.39,60,1050,11.44
9.39,60,1100,11.44
9.39,60,1150,11.44
9.39,60,1200,11.44
9.39,60,1250,11.44
9.39,60,1300,11.44
9.39,60,1350,11.44
9.39,60,1400,11.44
9.39,60,1450,11.44
9.39,60,1500,11.44
9.4,30,900,15.591
9.4,30,950,15.591
9.4,30,1000,15.591
9.4,30,1050,15.591
9.4,30,1100,15.591
9.4,30,1150,15.591
9.4,30,1200,15.591
9.4,30,1250,15.591
9.4,30,1300,15.591
9.4,30,1350,15.591
9.4,30,1400,15.591
9.4,30,1450,15.591
9.4,30,1500,15.591
9.4,35,900,13.524
9.4,35,950,13.524
9.4,35,1000,13.524
9.4,35,1050,13.524
9.4,35,1100,13.524
9.4,35,1150,13.524
9.4,35,1200,13.524
9.4,35,1250,13.524
9.4,35,1300,13.524
9.4,35,1350,13.524
9.4,35,1400,13.524
9.4,35,1450,13.524
9.4,35,1500,13.524
9.4,40,900,12.357
9.4,40,950,12.357
9.4,40,1000,12.357
9.4,40,1050,12.357
9.4,40,1100,12.357
9.4,40,1150,12.357
9.4,40,1200,12.357
9.4,40,1250,12.357
9.4,40,1300,12.357
9.4,40,1350,12.357
9.4,40,1400,12.357
9.4,40,1450,12.357
9.4,40,1500,12.357
9.4,45,900,11.685
9.4,45,950,11.685
9.4,45,1000,11.685
9.4,45,1050,11.685
9.4,45,1100,11.685
9.4,45,1150,11.685
9.4,45,1200,11.685
9.4,45,1250,11.685
9.4,45,1300,11.685
9.4,45,1350,11.685
9.4,45,1400,11.685
9.4,45,1450,11.685
9.4,45,1500,11.685
9.4,50,900,11.345
9.4,50,950,11.345
9.4,50,1000,11.345
9.4,50,1050,11.345
9.4,50,1100,11.345
9.4,50,1150,11.345
9.4,50,1200,11.345
9.4,50,1250,11.345
9.4,50,1300,11.345
9.4,50,1350,11.345
9.4,50,1400,11.345
9.4,50,1450,11.345
9.4,50,1500,11.345
9.4,55,900,11.271
9.4,55,950,11.271
9.4,55,1000,11.271
9.4,55,1050,11.271
9.4,55,1100,11.271
9.4,55,1150,11.271
9.4,55,1200,11.271
9.4,55,1250,11.271
9.4,55,1300,11.271
9.4,55,1350,11.271
9.4,55,1400,11.271
9.4,55,1450,11.271
9.4,55,1500,11.271
9.4,60,900,11.449
9.4,60,950,11.449
9.4,60,1000,11.449
9.4,60,1050,11.449
9.4,60,1100,11.449
9.4,60,1150,11.449
9.4,60,1200,11.449
9.4,60,1250,11.449
9.4,60,1300,11.449
9.4,60,1350,11.449
9.4,60,1400,11.449
9.4,60,1450,11.449
9.4,60,1500,11.449
9.42,30,900,15.586
9.42,30,950,15.586
9.42,30,1000,15.586
9.42,30,1050,15.586
9.42,30,1100,15.586
9.42,30,1150,15.586
9.42,30,1200,15.586
9.42,30,1250,15.586
9.42,30,1300,15.586
9.42,30,1350,15.586
9.42,30,1400,15.586
9.42,30,1450,15.586
9.42,30,1500,15.586
9.42,35,900,13.525
9.42,35,950,13.525
9.42,35,1000,13.525
9.42,35,1050,13.525
9.42,35,1100,13.525
9.42,35,1150,13.525
9.42,35,1200,13.525
9.42,35,1250,13.525
9.42,35,1300,13.525
9.42,35,1350,13.525
9.42,35,1400,13.525
9.42,35,1450,13.525
9.42,35,1500,13.525
9.42,40,900,12.362
9.42,40,950,12.362
9.42,40,1000,12.362
9.42,40,1050,12.362
9.42,40,1100,12.362
9.42,40,1150,12.362
9.42,40,1200,12.362
9.42,40,1250,12.362
9.42,40,1300,12.362
9.42,40,1350,12.362
9.42,40,1400,12.362
9.42,40,1450,12.362
9.42,40,1500,12.362
9.42,45,900,11.691
9.42,45,950,11.691
9.42,45,1000,11.691
9.42,45,1050,11.691
9.42,45,1100,11.691
9.42,45,1150,11.691
9.42,45,1200,11.691
9.42,45,1250,11.691
9.42,45,1300,11.691
9.42,45,1350,11.691
9.42,45,1400,11.691
9.42,45,1450,11.691
9.42,45,1500,11.691
9.42,50,900,11.352
9.42,50,950,11.352
9.42,50,1000,11.352
9.42,50,1050,11.352
9.42,50,1100,11.352
9.42,50,1150,11.352
9.42,50,1200,11.352
9.42,50,1250,11.352
9.42,50,1300,11.352
9.42,50,1350,11.352
9.42,50,1400,11.352
9.42,50,1450,11.352
9.42,50,1500,11.352
9.42,55,900,11.278
9.42,55,950,11.278
9.42,55,1000,11.278
9.42,55,1050,11.278
9.42,55,1100,11.278
9.42,55,1150,11.278
9.42,55,1200,11.278
9.42,55,1250,11.278
9.42,55,1300,11.278
9.42,55,1350,11.278
9.42,55,1400,11.278
9.42,55,1450,11.278
9.42,55,1500,11.278
9.42,60,900,11.457
9.42,60,950,11.457
9.42,60,1000,11.457
9.42,60,1050,11.457
9.42,60,1100,11.457
9.42,60,1150,11.457
9.42,60,1200,11.457
9.42,60,1250,11.457
9.42,60,1300,11.457
9.42,60,1350,11.457
9.42,60,1400,11.457
9.42,60,1450,11.457
9.42,60,1500,11.457
9.44,30,900,15.582
9.44,30,950,15.582
9.44,30,1000,15.582
9.44,30,1050,15.582
9.44,30,1100,15.582
9.44,30,1150,15.582
9.44,30,1200,15.582
9.44,30,1250,15.582
9.44,30,1300,15.582
9.44,30,1350,15.582
9.44,30,1400,15.582
9.44,30,1450,15.582
9.44,30,1500,15.582
9.44,35,900,13.527
9.44,35,950,13.527
9.44,35,1000,13.527
9.44,35,1050,13.527
9.44,35,1100,13.527
9.44,35,1150,13.527
9.44,35,1200,13.527
9.44,35,1250,13.527
9.44,35,1300,13.527
9.44,35,1350,13.527
9.44,35,1400,13.527
9.44,35,1450,13.527
9.44,35,1500,13.527
9.44,40,900,12.366
9.44,40,950,12.366
9.44,40,1000,12.366
9.44,40,1050,12.366
9.44,40,1100,12.366
9.44,40,1150,12.366
9.44,40,1200,12.366
9.44,40,1250,12.366
9.44,40,1300,12.366
9.44,40,1350,12.366
9.44,40,1400,12.366
9.44,40,1450,12.366
9.44,40,1500,12.366
9.44,45,900,11.697
9.44,45,950,11.697
9.44,45,1000,11.697
9.44,45,1050,11.697
9.44,45,1100,11.697
9.44,45,1150,11.697
9.44,45,1200,11.697
9.44,45,1250,11.697
9.44,45,1300,11.697
9.44,45,1350,11.697
9.44,45,1400,11.697
9.44,45,1450,11.697
9.44,45,1500,11.697
9.44,50,900,11.359
9.44,50,950,11.359
9.44,50,1000,11.359
9.44,50,1050,11.359
9.44,50,1100,11.359
9.44,50,1150,11.359
9.44,50,1200,11.359
9.44,50,1250,11.359
9.44,50,1300,11.359
9.44,50,1350,11.359
9.44,50,1400,11.359
9.44,50,1450,11.359
9.44,50,1500,11.359
9.44,55,900,11.286
9.44,55,950,11.286
9.44,55,1000,11.286
9.44,55,1050,11.286
9.44,55,1100,11.286
9.44,55,1150,11.286
9.44,55,1200,11.286
9.44,55,1250,11.286
9.44,55,1300,11.286
9.44,55,1350,11.286
9.44,55,1400,11.286
9.44,55,1450,11.286
9.44,55,1500,11.286
9.44,60,900,11.466
9.44,60,950,11.466
9.44,60,1000,11.466
9.44,60,1050,11.466
9.44,60,1100,11.466
9.44,60,1150,11.466
9.44,60,1200,11.466
9.44,60,1250,11.466
9.44,60,1300,11.466
9.44,60,1350,11.466
9.44,60,1400,11.466
9.44,60,1450,11.466
9.44,60,1500,11.466
9.46,30,900,15.578
9.46,30,950,15.578
9.46,30,1000,15.578
9.46,30,1050,15.578
9.46,30,1100,15.578
9.46,30,1150,15.578
9.46,30,1200,15.578
9.46,30,1250,15.578
9.46,30,1300,15.578
9.46,30,1350,15.578
9.46,30,1400,15.578
9.46,30,1450,15.578
9.46,30,1500,15.578
9.46,35,900,13.529
9.46,35,950,13.529
9.46,35,1000,13.529
9.46,35,1050,13.529
9.46,35,1100,13.529
9.46,35,1150,13.529
9.46,35,1200,13.529
9.46,35,1250,13.529
9.46,35,1300,13.529
9.46,35,1350,13.529
9.46,35,1400,13.529
9.46,35,1450,13.529
9.46,35,1500,13.529
9.46,40,900,12.37
9.46,40,950,12.37
9.46,40,1000,12.37
9.46,40,1050,12.37
9.46,40,1100,12.37
9.46,40,1150,12.37
9.46,40,1200,12.37
9.46,40,1250,12.37
9.46,40,1300,12.37
9.46,40,1350,12.37
9.46,40,1400,12.37
9.46,40,1450,12.37
9.46,40,1500,12.37
9.46,45,900,11.703
9.46,45,950,11.703
9.46,45,1000,11.703
9.46,45,1050,11.703
9.46,45,1100,11.703
9.46,45,1150,11.703
9.46,45,1200,11.703
9.46,45,1250,11.703
9.46,45,1300,11.703
9.46,45,1350,11.703
9.46,45,1400,11.703
9.46,45,1450,11.703
9.46,45,1500,11.703
9.46,50,900,11.365
9.46,50,950,11.365
9.46,50,1000,11.365
9.46,50,1050,11.365
9.46,50,1100,11.365
9.46,50,1150,11.365
9.46,50,1200,11.365
9.46,50,1250,11.365
9.46,50,1300,11.365
9.46,50,1350,11.365
9.46,50,1400,11.365
9.46,50,1450,11.365
9.46,50,1500,11.365
9.46,55,900,11.294
9.46,55,950,11.294
9.46,55,1000,11.294
9.46,55,1050,11.294
9.46,55,1100,11.294
9.46,55,1150,11.294
9.46,55,1200,11.294
9.46,55,1250,11.294
9.46,55,1300,11.294
9.46,55,1350,11.294
9.46,55,1400,11.294
9.46,55,1450,11.294
9.46,55,1500,11.294
9.46,60,900,11.474
9.46,60,950,11.474
9.46,60,1000,11.474
9.46,60,1050,11.474
9.46,60,1100,11.474
9.46,60,1150,11.474
9.46,60,1200,11.474
9.46,60,1250,11.474
9.46,60,1300,11.474
9.46,60,1350,11.474
9.46,60,1400,11.474
9.46,60,1450,11.474
9.46,60,1500,11.474
9.48,30,900,15.574
9.48,30,950,15.574
9.48,30,1000,15.574
9.48,30,1050,15.574
9.48,30,1100,15.574
9.48,30,1150,15.574
9.48,30,1200,15.574
9.48,30,1250,15.574
9.48,30,1300,15.574
9.48,30,1350,15.574
9.48,30,1400,15.574
9.48,30,1450,15.574
9.48,30,1500,15.574
9.48,35,900,13.531
9.48,35,950,13.531
9.48,35,1000,13.531
9.48,35,1050,13.531
9.48,35,1100,13.531
9.48,35,1150,13.531
9.48,35,1200,13.531
9.48,35,1250,13.531
9.48,35,1300,13.531
9.48,35,1350,13.531
9.48,35,1400,13.531
9.48,35,1450,13.531
9.48,35,1500,13.531
9.48,40,900,12.375
9.48,40,950,12.375
9.48,40,1000,12.375
9.48,40,1050,12.375
9.48,40,1100,12.375
9.48,40,1150,12.375
9.48,40,1200,12.375
9.48,40,1250,12.375
9.48,40,1300,12.375
9.48,40,1350,12.375
9.48,40,1400,12.375
9.48,40,1450,12.375
9.48,40,1500,12.375
9.48,45,900,11.708
9.48,45,950,11.708
9.48,45,1000,11.708
9.48,45,1050,11.708
9.48,45,1100,11.708
9.48,45,1150,11.708
9.48,45,1200,11.708
9.48,45,1250,11.708
9.48,45,1300,11.708
9.48,45,1350,11.708
9.48,45,1400,11.708
9.48,45,1450,11.708
9.48,45,1500,11.708
9.48,50,900,11.372
9.48,50,950,11.372
9.48,50,1000,11.372
9.48,50,1050,11.372
9.48,50,1100,11.372
9.48,50,1150,11.372
9.48,50,1200,11.372
9.48,50,1250,11.372
9.48,50,1300,11.372
9.48,50,1350,11.372
9.48,50,1400,11.372
9.48,50,1450,11.372
9.48,50,1500,11.372
9.48,55,900,11.301
9.48,55,950,11.301
9.48,55,1000,11.301
9.48,55,1050,11.301
9.48,55,1100,11.301
9.48,55,1150,11.301
9.48,55,1200,11.301
9.48,55,1250,11.301
9.48,55,1300,11.301
9.48,55,1350,11.301
9.48,55,1400,11.301
9.48,55,1450,11.301
9.48,55,1500,11.301
9.48,60,900,11.483
9.48,60,950,11.483
9.48,60,1000,11.483
9.48,60,1050,11.483
9.48,60,1100,11.483
9.48,60,1150,11.483
9.48,60,1200,11.483
9.48,60,1250,11.483
9.48,60,1300,11.483
9.48,60,1350,11.483
9.48,60,1400,11.483
9.48,60,1450,11.483
9.48,60,1500,11.483
9.49,30,900,15.571
9.49,30,950,15.571
9.49,30,1000,15.571
9.49,30,1050,15.571
9.49,30,1100,15.571
9.49,30,1150,15.571
9.49,30,1200,15.571
9.49,30,1250,15.571
9.49,30,1300,15.571
9.49,30,1350,15.571
9.49,30,1400,15.571
9.49,30,1450,15.571
9.49,30,1500,15.571
9.49,35,900,13.533
9.49,35,950,13.533
9.49,35,1000,13.533
9.49,35,1050,13.533
9.49,35,1100,13.533
9.49,35,1150,13.533
9.49,35,1200,13.533
9.49,35,1250,13.533
9.49,35,1300,13.533
9.49,35,1350,13.533
9.49,35,1400,13.533
9.49,35,1450,13.533
9.49,35,1500,13.533
9.49,40,900,12.379
9.49,40,950,12.379
9.49,40,1000,12.379
9.49,40,1050,12.379
9.49,40,1100,12.379
9.49,40,1150,12.379
9.49,40,1200,12.379
9.49,40,1250,12.379
9.49,40,1300,12.379
9.49,40,1350,12.379
9.49,40,1400,12.379
9.49,40,1450,12.379
9.49,40,1500,12.379
9.49,45,900,11.714
9.49,45,950,11.714
9.49,45,1000,11.714
9.49,45,1050,11.714
9.49,45,1100,11.714
9.49,45,1150,11.714
9.49,45,1200,11.714
9.49,45,1250,11.714
9.49,45,1300,11.714
9.49,45,1350,11.714
9.49,45,1400,11.714
9.49,45,1450,11.714
9.49,45,1500,11.714
9.49,50,900,11.379
9.49,50,950,11.379
9.49,50,1000,11.379
9.49,50,1050,11.379
9.49,50,1100,11.379
9.49,50,1150,11.379
9.49,50,1200,11.379
9.49,50,1250,11.379
9.49,50,1300,11.379
9.49,50,1350,11.379
9.49,50,1400,11.379
9.49,50,1450,11.379
9.49,50,1500,11.379
9.49,55,900,11.309
9.49,55,950,11.309
9.49,55,1000,11.309
9.49,55,1050,11.309
9.49,55,1100,11.309
9.49,55,1150,11.309
9.49,55,1200,11.309
9.49,55,1250,11.309
9.49,55,1300,11.309
9.49,55,1350,11.309
9.49,55,1400,11.309
9.49,55,1450,11.309
9.49,55,1500,11.309
9.49,60,900,11.491
9.49,60,950,11.491
9.49,60,1000,11.491
9.49,60,1050,11.491
9.49,60,1100,11.491
9.49,60,1150,11.491
9.49,60,1200,11.491
9.49,60,1250,11.491
9.49,60,1300,11.491
9.49,60,1350,11.491
9.49,60,1400,11.491
9.49,60,1450,11.491
9.49,60,1500,11.491
9.51,30,900,15.567
9.51,30,950,15.567
9.51,30,1000,15.567
9.51,30,1050,15.567
9.51,30,1100,15.567
9.51,30,1150,15.567
9.51,30,1200,15.567
9.51,30,1250,15.567
9.51,30,1300,15.567
9.51,30,1350,15.567
9.51,30,1400,15.567
9.51,30,1450,15.567
9.51,30,1500,15.567
9.51,35,900,13.535
9.51,35,950,13.535
9.51,35,1000,13.535
9.51,35,1050,13.535
9.51,35,1100,13.535
9.51,35,1150,13.535
9.51,35,1200,13.535
9.51,35,1250,13.535
9.51,35,1300,13.535
9.51,35,1350,13.535
9.51,35,1400,13.535
9.51,35,1450,13.535
9.51,35,1500,13.535
9.51,40,900,12.384
9.51,40,950,12.384
9.51,40,1000,12.384
9.51,40,1050,12.384
9.51,40,1100,12.384
9.51,40,1150,12.384
9.51,40,1200,12.384
9.51,40,1250,12.384
9.51,40,1300,12.384
9.51,40,1350,12.384
9.51,40,1400,12.384
9.51,40,1450,12.384
9.51,40,1500,12.384
9.51,45,900,11.72
9.51,45,950,11.72
9.51,45,1000,11.72
9.51,45,1050,11.72
9.51,45,1100,11.72
9.51,45,1150,11.72
9.51,45,1200,11.72
9.51,45,1250,11.72
9.51,45,1300,11.72
9.51,45,1350,11.72
9.51,45,1400,11.72
9.51,45,1450,11.72
9.51,45,1500,11.72
9.51,50,900,11.386
9.51,50,950,11.386
9.51,50,1000,11.386
9.51,50,1050,11.386
9.51,50,1100,11.386
9.51,50,1150,11.386
9.51,50,1200,11.386
9.51,50,1250,11.386
9.51,50,1300,11.386
9.51,50,1350,11.386
9.51,50,1400,11.386
9.51,50,1450,11.386
9.51,50,1500,11.386
9.51,55,900,11.316
9.51,55,950,11.316
9.51,55,1000,11.316
9.51,55,1050,11.316
9.51,55,1100,11.316
9.51,55,1150,11.316
9.51,55,1200,11.316
9.51,55,1250,11.316
9.51,55,1300,11.316
9.51,55,1350,11.316
9.51,55,1400,11.316
9.51,55,1450,11.316
9.51,55,1500,11.316
9.51,60,900,11.499
9.51,60,950,11.499
9.51,60,1000,11.499
9.51,60,1050,11.499
9.51,60,1100,11.499
9.51,60,1150,11.499
9.51,60,1200,11.499
9.51,60,1250,11.499
9.51,60,1300,11.499
9.51,60,1350,11.499
9.51,60,1400,11.499
9.51,60,1450,11.499
9.51,60,1500,11.499
9.53,30,900,15.563
9.53,30,950,15.563
9.53,30,1000,15.563
9.53,30,1050,15.563
9.53,30,1100,15.563
9.53,30,1150,15.563
9.53,30,1200,15.563
9.53,30,1250,15.563
9.53,30,1300,15.563
9.53,30,1350,15.563
9.53,30,1400,15.563
9.53,30,1450,15.563
9.53,30,1500,15.563
9.53,35,900,13.537
9.53,35,950,13.537
9.53,35,1000,13.537
9.53,35,1050,13.537
9.53,35,1100,13.537
9.53,35,1150,13.537
9.53,35,1200,13.537
9.53,35,1250,13.537
9.53,35,1300,13.537
9.53,35,1350,13.537
9.53,35,1400,13.537
9.53,35,1450,13.537
9.53,35,1500,13.537
9.53,40,900,12.388
9.53,40,950,12.388
9.53,40,1000,12.388
9.53,40,1050,12.388
9.53,40,1100,12.388
9.53,40,1150,12.388
9.53,40,1200,12.388
9.53,40,1250,12.388
9.53,40,1300,12.388
9.53,40,1350,12.388
9.53,40,1400,12.388
9.53,40,1450,12.388
9.53,40,1500,12.388
9.53,45,900,11.726
9.53,45,950,11.726
9.53,45,1000,11.726
9.53,45,1050,11.726
9.53,45,1100,11.726
9.53,45,1150,11.726
9.53,45,1200,11.726
9.53,45,1250,11.726
9.53,45,1300,11.726
9.53,45,1350,11.726
9.53,45,1400,11.726
9.53,45,1450,11.726
9.53,45,1500,11.726
9.53,50,900,11.393
9.53,50,950,11.393
9.53,50,1000,11.393
9.53,50,1050,11.393
9.53,50,1100,11.393
9.53,50,1150,11.393
9.53,50,1200,11.393
9.53,50,1250,11.393
9.53,50,1300,11.393
9.53,50,1350,11.393
9.53,50,1400,11.393
9.53,50,1450,11.393
9.53,50,1500,11.393
9.53,55,900,11.324
9.53,55,950,11.324
9.53,55,1000,11.324
9.53,55,1050,11.324
9.53,55,1100,11.324
9.53,55,1150,11.324
9.53,55,1200,11.324
9.53,55,1250,11.324
9.53,55,1300,11.324
9.53,55,1350,11.324
9.53,55,1400,11.324
9.53,55,1450,11.324
9.53,55,1500,11.324
9.53,60,900,11.508
9.53,60,950,11.508
9.53,60,1000,11.508
9.53,60,1050,11.508
9.53,60,1100,11.508
9.53,60,1150,11.508
9.53,60,1200,11.508
9.53,60,1250,11.508
9.53,60,1300,11.508
9.53,60,1350,11.508
9.53,60,1400,11.508
9.53,60,1450,11.508
9.53,60,1500,11.508
9.55,30,900,15.56
9.55,30,950,15.56
9.55,30,1000,15.56
9.55,30,1050,15.56
9.55,30,1100,15.56
9.55,30,1150,15.56
9.55,30,1200,15.56
9.55,30,1250,15.56
9.55,30,1300,15.56
9.55,30,1350,15.56
9.55,30,1400,15.56
9.55,30,1450,15.56
9.55,30,1500,15.56
9.55,35,900,13.539
9.55,35,950,13.539
9.55,35,1000,13.539
9.55,35,1050,13.539
9.55,35,1100,13.539
9.55,35,1150,13.539
9.55,35,1200,13.539
9.55,35,1250,13.539
9.55,35,1300,13.539
9.55,35,1350,13.539
9.55,35,1400,13.539
9.55,35,1450,13.539
9.55,35,1500,13.539
9.55,40,900,12.393
9.55,40,950,12.393
9.55,40,1000,12.393
9.55,40,1050,12.393
9.55,40,1100,12.393
9.55,40,1150,12.393
9.55,40,1200,12.393
9.55,40,1250,12.393
9.55,40,1300,12.393
9.55,40,1350,12.393
9.55,40,1400,12.393
9.55,40,1450,12.393
9.55,40,1500,12.393
9.55,45,900,11.732
9.55,45,950,11.732
9.55,45,1000,11.732
9.55,45,1050,11.732
9.55,45,1100,11.732
9.55,45,1150,11.732
9.55,45,1200,11.732
9.55,45,1250,11.732
9.55,45,1300,11.732
9.55,45,1350,11.732
9.55,45,1400,11.732
9.55,45,1450,11.732
9.55,45,1500,11.732
9.55,50,900,11.4
9.55,50,950,11.4
9.55,50,1000,11.4
9.55,50,1050,11.4
9.55,50,1100,11.4
9.55,50,1150,11.4
9.55,50,1200,11.4
9.55,50,1250,11.4
9.55,50,1300,11.4
9.55,50,1350,11.4
9.55,50,1400,11.4
9.55,50,1450,11.4
9.55,50,1500,11.4
9.55,55,900,11.332
9.55,55,950,11.332
9.55,55,1000,11.332
9.55,55,1050,11.332
9.55,55,1100,11.332
9.55,55,1150,11.332
9.55,55,1200,11.332
9.55,55,1250,11.332
9.55,55,1300,11.332
9.55,55,1350,11.332
9.55,55,1400,11.332
9.55,55,1450,11.332
9.55,55,1500,11.332
9.55,60,900,11.516
9.55,60,950,11.516
9.55,60,1000,11.516
9.55,60,1050,11.516
9.55,60,1100,11.516
9.55,60,1150,11.516
9.55,60,1200,11.516
9.55,60,1250,11.516
9.55,60,1300,11.516
9.55,60,1350,11.516
9.55,60,1400,11.516
9.55,60,1450,11.516
9.55,60,1500,11.516
9.57,30,900,15.556
9.57,30,950,15.556
9.57,30,1000,15.556
9.57,30,1050,15.556
9.57,30,1100,15.556
9.57,30,1150,15.556
9.57,30,1200,15.556
9.57,30,1250,15.556
9.57,30,1300,15.556
9.57,30,1350,15.556
9.57,30,1400,15.556
9.57,30,1450,15.556
9.57,30,1500,15.556
9.57,35,900,13.541
9.57,35,950,13.541
9.57,35,1000,13.541
9.57,35,1050,13.541
9.57,35,1100,13.541
9.57,35,1150,13.541
9.57,35,1200,13.541
9.57,35,1250,13.541
9.57,35,1300,13.541
9.57,35,1350,13.541
9.57,35,1400,13.541
9.57,35,1450,13.541
9.57,35,1500,13.541
9.57,40,900,12.397
9.57,40,950,12.397
9.57,40,1000,12.397
9.57,40,1050,12.397
9.57,40,1100,12.397
9.57,40,1150,12.397
9.57,40,1200,12.397
9.57,40,1250,12.397
9.57,40,1300,12.397
9.57,40,1350,12.397
9.57,40,1400,12.397
9.57,40,1450,12.397
9.57,40,1500,12.397
9.57,45,900,11.738
9.57,45,950,11.738
9.57,45,1000,11.738
9.57,45,1050,11.738
9.57,45,1100,11.738
9.57,45,1150,11.738
9.57,45,1200,11.738
9.57,45,1250,11.738
9.57,45,1300,11.738
9.57,45,1350,11.738
9.57,45,1400,11.738
9.57,45,1450,11.738
9.57,45,1500,11.738
9.57,50,900,11.406
9.57,50,950,11.406
9.57,50,1000,11.406
9.57,50,1050,11.406
9.57,50,1100,11.406
9.57,50,1150,11.406
9.57,50,1200,11.406
9.57,50,1250,11.406
9.57,50,1300,11.406
9.57,50,1350,11.406
9.57,50,1400,11.406
9.57,50,1450,11.406
9.57,50,1500,11.406
9.57,55,900,11.339
9.57,55,950,11.339
9.57,55,1000,11.339
9.57,55,1050,11.339
9.57,55,1100,11.339
9.57,55,1150,11.339
9.57,55,1200,11.339
9.57,55,1250,11.339
9.57,55,1300,11.339
9.57,55,1350,11.339
9.57,55,1400,11.339
9.57,55,1450,11.339
9.57,55,1500,11.339
9.57,60,900,11.525
9.57,60,950,11.525
9.57,60,1000,11.525
9.57,60,1050,11.525
9.57,60,1100,11.525
9.57,60,1150,11.525
9.57,60,1200,11.525
9.57,60,1250,11.525
9.57,60,1300,11.525
9.57,60,1350,11.525
9.57,60,1400,11.525
9.57,60,1450,11.525
9.57,60,1500,11.525
9.59,30,900,15.553
9.59,30,950,15.553
9.59,30,1000,15.553
9.59,30,1050,15.553
9.59,30,1100,15.553
9.59,30,1150,15.553
9.59,30,1200,15.553
9.59,30,1250,15.553
9.59,30,1300,15.553
9.59,30,1350,15.553
9.59,30,1400,15.553
9.59,30,1450,15.553
9.59,30,1500,15.553
9.59,35,900,13.543
9.59,35,950,13.543
9.59,35,1000,13.543
9.59,35,1050,13.543
9.59,35,1100,13.543
9.59,35,1150,13.543
9.59,35,1200,13.543
9.59,35,1250,13.543
9.59,35,1300,13.543
9.59,35,1350,13.543
9.59,35,1400,13.543
9.59,35,1450,13.543
9.59,35,1500,13.543
9.59,40,900,12.402
9.59,40,950,12.402
9.59,40,1000,12.402
9.59,40,1050,12.402
9.59,40,1100,12.402
9.59,40,1150,12.402
9.59,40,1200,12.402
9.59,40,1250,12.402
9.59,40,1300,12.402
9.59,40,1350,12.402
9.59,40,1400,12.402
9.59,40,1450,12.402
9.59,40,1500,12.402
9.59,45,900,11.744
9.59,45,950,11.744
9.59,45,1000,11.744
9.59,45,1050,11.744
9.59,45,1100,11.744
9.59,45,1150,11.744
9.59,45,1200,11.744
9.59,45,1250,11.744
9.59,45,1300,11.744
9.59,45,1350,11.744
9.59,45,1400,11.744
9.59,45,1450,11.744
9.59,45,1500,11.744
9.59,50,900,11.413
9.59,50,950,11.413
9.59,50,1000,11.413
9.59,50,1050,11.413
9.59,50,1100,11.413
